video_id,video_title,comment_id,author,comment,likes,published_at,sentiment
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgzFAyOadhgX_EiuRXh4AaABAg,@hendrahage1915,jokowosh,0,2025-10-22T15:48:00Z,neutral
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyoH2w2qwrJVY_wCvl4AaABAg,@IjazahAsli_KW3,Solusinya jual-jualin termul ke China.,1,2025-10-22T15:47:40Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgwiGr0P9AkfAa-eSYh4AaABAg,@nursitahmrs3938,Jika KPK tunggu laporan mending bubar aja KPK,1,2025-10-22T15:45:29Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgxTiqlum3NssAfi0kV4AaABAg,@opo17-e6g,Jual pulau natuna ke china,0,2025-10-22T15:43:24Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgxAhY0c7FEK7TtWFl14AaABAg,@DailyQirani,"Kita semua tau biang keroknya, dan gak akan ada yg benar2 ditangkap, jadi mending langsung di nepalkan saja",1,2025-10-22T15:40:16Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgweAtqTauc4AmVI15l4AaABAg,@DendykusumaRahadi-zs8gu,Ahy ngapain motong jalur??...alasan cari opsi segala...jangan jangan proyek kereta whoosh SBY juga ikut terlibat,0,2025-10-22T15:39:31Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugy9j1O6OkPWdF25uSp4AaABAg,@kanjengdoso7713,"Whoosh itu gx perlu di lunasi, cukup kirim Jokowi ke China untuk di adili",0,2025-10-22T15:39:29Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyHHHDwOqQcOS6idIF4AaABAg,@OmCha_Channel,"MAS AHY jgn bel joko, suruh joko sj yg bayar.. jgn bikin susah pakai uang rakyat untuk bayar hutang..??",0,2025-10-22T15:36:30Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyGFBoGtEzm_Eom2Z54AaABAg,@sigitnurhidayat4716,lah mas wapres anteng aja yang ribet mas AHY,0,2025-10-22T15:36:25Z,neutral
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugy9PJxMAziFv_bn43J4AaABAg,@hesthionopradjoko344,harusnya kpk tanggap,0,2025-10-22T15:29:39Z,neutral
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugzp8K_3mfLrIabE3Rd4AaABAg,@ciptosembodo8280,jangan dibarter ya..dengan kepentingan genk solo..usut korupsi semuanya luhut jkw dll,0,2025-10-22T15:28:34Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgzkSO5X9aUVSLzWmOR4AaABAg,@yanyanmulyawan3123,"Ahy ternyata peduli pada hutang kereta whooosss😂😂😂😂
Ada apa gerangan???
Apa mungkin ada yg lain selain luhut dan mulyono????????
Kita liat, siapa lagi yg muncul setelah AHY",0,2025-10-22T15:27:55Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgxgzW7MpZt8jwd5T914AaABAg,@mardiatiismail532,Wajib penyelidikan. Bagi pihak yg berwajib🔥,2,2025-10-22T15:26:28Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugwf4VjC8d5t9rJgHYV4AaABAg,@slametwahyudi-iy3in,"KPK Berdiri 2 Kaki...!!
Pejabat KPK yng Tidak Reformis sebaiknya di LENGSERKAN saja.",2,2025-10-22T15:25:46Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgwXZMB68azIKISIls94AaABAg,@anggadestriulyadi1903,"Selama pembayaran pakai uang rakyat. Kami tidak terima. Suruh jokowi, luhut dan sri mulyani bertanggung jawab",0,2025-10-22T15:23:29Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugzsz_2loV7Vlj6ZUed4AaABAg,@idann075,Ahy nyebokin Luhut dan jokowhoosh.,0,2025-10-22T15:22:29Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugz45oAmKwODKNZCUpl4AaABAg,@dirjadirja1884,Benerlah ...pak Mahpud MD...masa nunggu laporan ...apa kerja nya KPK,5,2025-10-22T15:21:31Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyjIXj12x89ts_isv94AaABAg,@masnunlampung868,jokowir itu tanggunh jawab,0,2025-10-22T15:17:38Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugymx-yWHzncEkv_qUJ4AaABAg,@BahrizalShadow-t2y,"Whatever kind of restructuring. Whatever kind of renegotiation. The debt stays there n it's swelling over time. Yes, a longer tenor results in a bigger debt. The most just n logical solution is to try Jokowi PINOKIO Mulyono n Luhut Binsar Percarutan n confiscate their assets to cover the losses. Both have amassed gigantically huge loots from their crimes over a long period of time. Truly, we can't accept any rescheduling of debt without dragging Jokowi PINOKIO Mulyono to the court n confiscate their assets to cover the losses.",0,2025-10-22T15:16:19Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgxZq8FKvy9N2pqo6bF4AaABAg,@sitiseptiantychannel4921,Kenapa kereta cepat di bangun yg menikmati hanya segelintir manusia orang miskin tidak mampu bayar,0,2025-10-22T15:14:35Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgylLR8GMC1qznZLyDl4AaABAg,@riezzzzzzz5yo,"Ngutangnya gercep, bayarnya ruwet 😂",2,2025-10-22T15:09:55Z,neutral
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugw4IfxornyipDp_yfV4AaABAg,@anungpramudyanto2431,Apakah upaya pembayaran utang ini akan menghilangkan unsur korupsi nya??!! Sebagai pejabat harusnya terbuka ke publik kl mmg proyek ini ada masalah korupsi. Usut pelakunya,2,2025-10-22T15:07:35Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyAdRda7rlVXgt1eEZ4AaABAg,@IhsanSyarif-k6m,"Yang wajib di periksa Mulyono dan Luhut,tapi siapa yg berani? Salah saja masih di lindungi, mungkin bila rakyat yg bergerak menepalkan mereka seandainya saja aparat tidak melindungi",1,2025-10-22T15:06:41Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyQjhTY8WkdUqRNl7V4AaABAg,@jakasusila4522,Dulu aku respec tapi skrg tdk lagi krn para profesional curigai jkw licik dan jahat utk kepentingan gengnya.,0,2025-10-22T15:03:39Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyUQv1pF8u01reErd94AaABAg,@mrizal548,Tak akan berani kpk ungkap kasus wosh,0,2025-10-22T15:02:42Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgzmWrgU26gVvlayBd54AaABAg,@AminYahya-g9m,Maling teriak maling termul perlu diperiksa,1,2025-10-22T15:02:03Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgyNMx3hyL6bWGe9nY14AaABAg,@Presidencraft.,"Diera prabowo kasus kasus korup banyak yg terbongkar dan terendus, tetap semagat dan berusaha keras, selama pro rakyat kami dukung ❤🔥",7,2025-10-22T15:00:13Z,positive
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugwsp1lfls1QEmXShWV4AaABAg,@ChaCha-yt1os,KPK dan Jagung seharusnya berinisiatif ut memeriksa Proyek Whosh yg kata Luhut dr awal sdh “busuk”.,0,2025-10-22T14:59:11Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgypKse8EK14MzY1YZ54AaABAg,@krotodil,"Dimark up bau2 korupsi 😂 Kembalikan saja tuu kereta woshh pluss bonus mlyono, lunas kan??",0,2025-10-22T14:58:20Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugz9U3OnAFx8Pmlagrd4AaABAg,@ChaCha-yt1os,"Seharusnya saat ini sesuai jabatan strukturalnya, AHY yg hrs banyak bicara bukan Luhut.",1,2025-10-22T14:57:16Z,neutral
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgxaA7OGDnTaPdfUtEN4AaABAg,@ayclotv8592,"KPK tolong usut ini wooshh ya .. rakyat yg meminta .. 
Dear pak AHY , Kalo emang ini mebebankan negara .. saya ada solusi yg mungkin bisa jd bahan pertimbangan .. 
Dijual saja ke pihak jepang, lalu kerja sama dengan jepang untuk melanjutkan proyek sampai surabaya .. terserah namanya mau diganti kek .. saya juga stuju diganti aja  .. jd separuh danantara indonesia separuh jepang .. untuk melunasi hutang wooshh ini ke cina .. 
Tapi untuk KPK tolong tetap melakukan penyelidikan terkait pembangunan wossh ini .. nanti hutang yg wosshh bisa di dgabungkan dan di totalkan dengan pembangunan yg sampai ke surabaya .. 
Coba bisa gak kira² pak .. harganya masih masuk opo enggak ? Jd wooshh kcic hutangnya kelar .. kita kejepang dengan bunga minim 0,1% saja yg ditawarkan waktu pertama kali .. saya pikir ini jauh lebih tepat .. hutang lunas , proyek kereta cepat hingga surabaya juga tercapai . Tapi kalo jepang mau .. 😂😅",0,2025-10-22T14:54:22Z,neutral
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgzGfdsu9F6936pJw1t4AaABAg,@imangarmana690,Sebelum pelunasan sebaiknya di audit dulu utang whoosh akan kelihatan bila ada tipikor nya,0,2025-10-22T14:53:37Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgzGxRsdVMdwUUpfU6F4AaABAg,@asepsudrajat1293,"KEJAR UANG UTANG FIKTIF  SEBESAR RP. 8.000,- TRILIUN,  BISA UNTUK BAYAR UTANG.",3,2025-10-22T14:51:05Z,neutral
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugx-me4RivK1Le_JKfF4AaABAg,@ciptagriyaconstruction5543,TANGKEP DULU YG MARKUP... KORUPSI nya.   enak bener.    Pinter dikit apa jadi penjahat...ehhhpejabat,0,2025-10-22T14:49:25Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugw1Y09TMuOrGs-D8s54AaABAg,@Imronrosidi-n4f,KPK berulah sok hebat suruh buat data koropsi lapor ke KPK gmana dengan laporan Badrun ubadila kasus koropsi Kel Jokowi di usut blm ko berlaga,0,2025-10-22T14:49:02Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,Ugyi_Ayl_9TiY05_zIV4AaABAg,@yopirapiudin9612,Adili Jokowi Nepal kan Luhut,0,2025-10-22T14:47:44Z,negative
vI9ZqpUl1YQ,Dugaan Korupsi Kereta Cepat Whoosh & Upaya AHY Siapkan Opsi Pelunasan | iNews Room 22/10,UgzM_GVINq9T2_NZ2AJ4AaABAg,@shandyjulian7410,Proyek2 si mul nambah beban rakyat,0,2025-10-22T14:47:08Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgzXohcx-A8dfKPw1kJ4AaABAg,@subonohk-k8n,Mpk ganti Ahook..abraham damad. Ex kpk p.bawesdan.gantung Isa mahendra tlg hukuman mati umpankan buaya spt di korut di hukum percuma,0,2025-11-27T13:48:14Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxokcnCg9hKGK7aUKd4AaABAg,@CakGondrong-f2c,Luhut       Panǰaitan  dan muliono  harus  dipriksa kalau. gk  mau  di seret aja kpk jangan  tebang  pilih,0,2025-11-26T13:47:00Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugw1uT2KzVh39u_ZDih4AaABAg,@ibukwatini9088,Nggak mungkin kpk berani ngusut p Joko...dia masih kuat masalah uang dan berapa harganya semua itu..,0,2025-11-26T02:05:15Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwvSohCtz8hexqa3yZ4AaABAg,@kmpalguna7946,Ijasah jokowi Hanya pengalihan isu .......kita fokus jkw tetkorup 1000an  T,0,2025-11-25T01:57:18Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgyK6MPnvmRamh9rnMV4AaABAg,@triyantotriyanto2553,"Jokowi bungkam karena takut keceplosan salah 0mong, karena dia pelakunya",0,2025-11-25T01:34:19Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugwi6rsd592b17hSPp54AaABAg,@zaenalarifin-u5c2o,"Usust tuntas, adili dan kenakan sangsi hukum maksimal (miskinkan, penjara hingga mati atau tembak mati), agar pjbt2 lain hati2.",0,2025-11-24T15:47:43Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxpvU8jYSRHozoGk9F4AaABAg,@deusspritues7218,SEPERTINYA jokowi & MENKOSAURUS yg kenyang menikmati DUIT HARAMNYA  WHOSS..........,0,2025-11-20T13:17:13Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgyI4i8NIOB0aR5LD0Z4AaABAg,@achcandracandra614,"Joko Wi itu bukan negarawan tapi tegarawan (orang yg tega merusak/ menjual negara) buktinya proyek KC Whoos bermasalah, sepwrti proyek2/hutang2 fiktip, itu konspirasi dengan oligarki persengkokolan jahat, Joko Wi bersama keroni2nya  dulu tetap harus bertanggung jawab.",1,2025-11-20T01:39:32Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwrcSy9d1dipi2cZtx4AaABAg,@yantinur4427,KPK mandul sulit untuk di percaya,0,2025-11-19T03:38:47Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgzzLoIpB0oTiSG2NMt4AaABAg,@IipMuslihat,Buksn dugaan lg ini pasti mar up biaya.jd sarat korupsi adili jokowi...proses jokowi bareng si luhut jangan dibisrkan koar2 aja.,0,2025-11-19T01:53:30Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgzNyO3Qq3PpfiylEMl4AaABAg,@nasrulchatib7611,Kpk kslsu todaampu memeriksa. Kareta cepat/ huss lebih baik mundur saja masih. Banyak orang jujur lsgi yg lebih berani,0,2025-11-18T14:51:39Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgywRXnE5CwI06VbDT14AaABAg,@PakTuki-vd8kb,Ya jadi tahu pak Jokowi hanya hambur kan agar banyak kesempatan cuan dari proyek proyek,0,2025-11-18T02:49:12Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugy5sRRDyVBMswSA0Cp4AaABAg,@SugiYono-m7h,Kalau p. Prabowo mau bertanggung jawab utang whos silah kan kalau pakek uang nya sendiri tapi jangan uang rakyat .,0,2025-11-18T01:06:34Z,neutral
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugz92C-UIqNQhUSRWxR4AaABAg,@syamsudiskw6912,KPK TAKUT PERIKSA KOROPSI BESAR MUNGKIN ADA JUGA TERIMA HASILNYA HANYA BERPURA PURA MENGUSUTNYA SUPAYA RAKYAT TAK MENUNTUT,0,2025-11-16T02:52:51Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwIUvTslhBi6GobOZ94AaABAg,@syamsudiskw6912,ORANG2 KPK YG BERSIH SEMUA DIPECAT KARENA TAK MAU MENYIMPANGAN LALU DI PECAT,0,2025-11-16T02:47:38Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgzaA5xXFYffA4R61ON4AaABAg,@syamsudiskw6912,KPK HARUS DIGANTI ORANG2 NYA KALAU TDK PRABOWO TAK BISA BERSIH2 BANYAL KOROPSI BESAR TAK DISENTUH MUNGKIN KPK DAPAT BAGIANNYA/NIKMATINYA,0,2025-11-16T02:45:47Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugx41eHsER_7AFGo6GN4AaABAg,@Firman-q3s,Segala sesuatu yg dikerjakan secara dipaksakan hasilnya pasti bermasalah dikemudian hari.,0,2025-11-15T19:05:26Z,neutral
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxnQFqYuNpqe8IVl2Z4AaABAg,@yarsoganteng2925,Waduh ada yang siap tanggung jawab nih,0,2025-11-15T15:45:10Z,neutral
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwSODkdJGhcO3jGFml4AaABAg,@samtjokosampurno775,"Fuck........!!!!!!!!!!!!!!!!! No coment. Ringkussssssssss , Adiliiiiiii Manusia2 Rakusssssssss Ituuuuuuuuuuuuuuu. Salam Warsssssssssss Akalllllllll Sehttttttttttttttttttt. Tuhan Penguasaaaaa Alam Semestaaaaa Iniiiiiiiiiiiiiiiii Tidkkkkkkkkkkkk Tidurrrrrrrrrrrrrrrrrrrrrrrr.",0,2025-11-14T14:11:37Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxbBXUsL1R2ByxSxVh4AaABAg,@SuhartoHarto-z7e,MAAF APAKAH ORANG INDONE SIA TDK ADA YG BERANI UANG KAP KORUPTOR KHUSUSNYA WOOSH SY PIKIR IND BANYK YG PINTAR CERDAS KN PA MANDUL.,0,2025-11-14T07:31:46Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwRnNUdk_KwOrO6K054AaABAg,@SuhartoHarto-z7e,"MAAF MK, KPK SEMANGAT SITA SELURUH UANG NEGARA YG DIKORUPSI, SENANGAT JANGAN MANDUL, LOYO. NGELUH DLL. BERSAMA MENKU, MKSH.",0,2025-11-14T07:17:06Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxGln3JaXoydecNN3N4AaABAg,@SatmanSinja,"Mampuslah jokowi , semua di jadikan korupsi",0,2025-11-13T21:01:12Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgzQWrcY4LmilgfSwG54AaABAg,@melafebrianti3183,Kami rakyat indonesia harus tau siapa dalang sebenar nya jangan pilih2 bapak2 KPK harus di bongkar sampai akar2 nya,0,2025-11-13T18:24:16Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwN_iNV0KfJtsmC8GN4AaABAg,@WCLegacyChannel,"proyek besar gini kok ga di marup, Ruuuugi dong! ahahaha",0,2025-11-13T13:54:09Z,neutral
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwNc_DyMYwP8wZyegR4AaABAg,@EnohEnoh-x1c,Kpk jangan cuci tangan kalian yg punya wewnnang jgn masyarak yg harus mencari itu namanya kpk tolol,0,2025-11-13T12:36:26Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgyGVg6caVGC3TbGlsJ4AaABAg,@SuparDi-u1o,Tangkap jokowi perusak negeri ini tindak tegas ..daripada rakyat pertindak,0,2025-11-13T11:44:57Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugy-S7yNRthGJ3D6E7t4AaABAg,@BambangPriyanto-i3z,Bagaimana negara akan kuat dan maju kalau presiden nya mengkhianati rakyat nya.....bisa jadi ini agenda jokowi bangsat untuk melengserkan prabowo tapi prabowo gagal paham...😢😢😢😢😢😢😢,0,2025-11-13T08:13:09Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxzrTNx1hVB_XtO1yp4AaABAg,@BambangPriyanto-i3z,Bagaimana negara akan kuat dan maju kalau presiden nya mengkhianati rakyat nya.....bisa jadi ini agenda jokowi bangsat untuk melengserkan prabowo tapi prabowo gagal paham...😢😢😢😢😢😢😢,0,2025-11-13T08:13:00Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugw_n8YfKiVuxJklQ5t4AaABAg,@Dahyar123,"KPK jangan coba2 ganggu rakyat Jokowi kalau mau aman, kalau nggak mau dihabisi Prabowo, karna Jendral Prabowo ini Presidennya Jokowi, bukan Presiden rakyat Indonesia, kalau ada rakyat Indonesia yg coba2 ganggu Jokowi pasti dihabisi, minimal dipenjarakan, contoh seperti Roy Suryo Cs",0,2025-11-13T04:50:15Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxY-AP7hnOz4Bcf6fl4AaABAg,@sumarmojayan358,"Maling duit kac, pentolannya luhut jkwi",0,2025-11-13T02:54:15Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugx3JtuAxX1uC2pwXLN4AaABAg,@julio-ox4ly,"harus diusud sampai tuntas gak perduli mantan jendral atau mantan presiden  KPK harus berpegang keadilan sosial, urusan pasti beres",0,2025-11-12T05:08:06Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgzWahziQY3YUCqNF6l4AaABAg,@Nombong-n9v,Maap saya dt percaya kpk mengusut karna pak persiden ada dibelannya liat nanti,0,2025-11-11T06:46:02Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgwBrD0dnVm_pKS-zeJ4AaABAg,@Inforakyatterkini,Pimpinan kpk dari parcok juga sulit juga kpk untuk bergerak cepat... 😂😂😂,0,2025-11-11T02:04:54Z,neutral
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxOsPRjyIceExFITWl4AaABAg,@AsepSopyan-ox6hw,"Hukum jng tebang pilih....semua sama Dimata hukum kalau memang terindikasi korupsi mau pejabat tinggi atau presidenpun harus dihukum...KPK taji nya jangan awal doang semangat...
 nanti pas menyinggung pejabat tinggi langsung melempem.",0,2025-11-10T14:39:59Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugz7whJyEbO1Efwtft94AaABAg,@NurBaiti-b1o,Ngomong  LUH  JOKOWI  NGAPAIN  BUNGKAM,0,2025-11-10T14:06:50Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",UgxNc1hS2mqXowq2Kel4AaABAg,@bahranoppo3113,Kpk hrs secepatnya bertindak!!!,0,2025-11-10T13:10:08Z,neutral
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugx2UgBGjy527UYaQ3V4AaABAg,@MbahnariDoko,Selamatkan negara kalao koroptor dibiarkan bubar negara,0,2025-11-10T09:11:30Z,negative
xHaMtz73wQc,"KPK Mulai Usut Dugaan Korupsi Whoosh, Jokowi Pilih Bungkam Saat Diminta Pendapat",Ugze_DDBNCVa5B386pd4AaABAg,@IvoNasra,"Jgn harap KPK bergerak karena kpk, dan polisi ditangan mulyono",0,2025-11-09T09:22:52Z,negative
